gene_combination,sens.score,rank
CHEK1_mis;UBE2D3,0,129553
C17orf70;RPS27A_mis,0,129554
POLE_mis;XRCC3,0,129555
POLR2G_mis;RPA4,0,129556
SIRT6;WDHD1_mis,0,129557
C12orf5;PPIE_mis,0,129558
INO80_mis;ISG15,0,129559
DDB1_mis;RFC5_mis,0,129560
POLR2H_mis;RAB43,0,129561
ATXN3;RRM1_mis,0,129562
INO80E;POLR2G_mis,0,129563
CETN2;RAD9B,0,129564
RBBP8;RNF113A_mis,0,129565
POLD1_mis;SMARCB1,0,129566
NPLOC4;WAS,0,129567
WDHD1_mis;ZRANB3,0,129568
MDC1;POLR2C_mis,0,129569
RFWD3;WDHD1_mis,0,129570
CINP;UBA52_mis,0,129571
POLE2_mis;TDP2,0,129572
CLSPN;MLH1,0,129573
INO80B_mis;NSMCE2,0,129574
ATRX_mis;REC8,0,129575
CDK7_mis;EYA4,0,129576
FANCD2;POLR2A_mis,0,129577
MCM3_mis;POLR1A,0,129578
BRCA1_mis;UNG,0,129579
RAD9A_mis;TRIP12,0,129580
MRE11A;POLE2_mis,0,129581
LIG3;SSRP1_mis,0,129582
GTF2H4_mis;REC8,0,129583
CHRNA4;GTF2H4_mis,0,129584
ACTB;MCM5,0,129585
POLR2F;XRCC6_mis,0,129586
INTS3_mis;POLR2K_mis,0,129587
KIAA0430;RPS27A_mis,0,129588
CDC5L_mis;WDHD1_mis,0,129589
POLN;POLR2H_mis,0,129590
NTHL1;POLR1B_mis,0,129591
COPS7B;PPP4C,0,129592
UVRAG;ZRANB3,0,129593
POLR2C_mis;UNG,0,129594
POLR2F;RPA2_mis,0,129595
GTF2H2C_mis;MUM1,0,129596
COPS7B;DTL,0,129597
POLR2C_mis;RECQL5,0,129598
ASCC2;INO80B_mis,0,129599
RAD9B;RBBP8,0,129600
EYA2;NFRKB,0,129601
ASTE1;RBX1_mis,0,129602
MCM6_mis;USP51,0,129603
GTF2H2_mis;RAD51AP1,0,129604
DDX1;NPLOC4,0,129605
DDB1_mis;POLR2H_mis,0,129606
MEAF6;POLR2D_mis,0,129607
GTF2H2_mis;NPM1,0,129608
GINS2_mis;POLD4,0,129609
CCDC155;TREX2,0,129610
CDCA5_mis;XRCC2,0,129611
CDC5L_mis;REV1,0,129612
DTL;PPP4R2,0,129613
CDK9;RPS27A_mis,0,129614
FAN1;RUVBL2_mis,0,129615
POLR2K_mis;UBE2N,0,129616
RAD9A_mis;USP10,0,129617
CHRNA4;RFC3_mis,0,129618
ING3;UBA52_mis,0,129619
APBB1;CDCA5_mis,0,129620
DDX11;HUS1_mis,0,129621
DMAP1_mis;RPA2_mis,0,129622
GINS2_mis;POLR2E_mis,0,129623
POLR2B_mis;XRCC4,0,129624
RAD9A_mis;ZBTB1,0,129625
MCM6_mis;TRIP12,0,129626
MMS22L;POLR2A_mis,0,129627
MMS22L;PSMD14_mis,0,129628
DDB2;POLD3_mis,0,129629
SWI5;WDHD1_mis,0,129630
NPLOC4;SMARCB1,0,129631
NFRKB;USP47,0,129632
ATRIP_mis;PTTG1,0,129633
ALKBH5;UHRF1,0,129634
FAM168A;SMC3,0,129635
JMY;SMC3,0,129636
POLA1;POLR2C_mis,0,129637
EPC2;NPLOC4,0,129638
C17orf70;MCM6_mis,0,129639
CUL4B;MCM5,0,129640
PMS2;UHRF1,0,129641
GTF2H4_mis;HELB,0,129642
RPA3_mis;USP45,0,129643
FEN1;SSRP1_mis,0,129644
MCM5;RPS27A_mis,0,129645
POLR2K_mis;UBE2L6,0,129646
MCMDC2;POLE2_mis,0,129647
INTS3_mis;POLQ,0,129648
POLR2A_mis;SAMHD1,0,129649
HDAC10;HINFP_mis,0,129650
GTF2H4_mis;TWIST1,0,129651
ING3;PPIE_mis,0,129652
POLR2A_mis;USP7,0,129653
NFRKB;SMCHD1,0,129654
POLR2I_mis;REV1,0,129655
ATRIP_mis;ERCC3_mis,0,129656
GTF2H4_mis;UBQLN4,0,129657
NSMCE4A;PTTG1,0,129658
HIST3H3;PTTG1,0,129659
DMC1;UHRF1,0,129660
ACTB;ATRX_mis,0,129661
C7orf49;UHRF1,0,129662
RAD9A_mis;RNF138,0,129663
GTF2H1;TNKS1BP1,0,129664
C12orf5;SMC3,0,129665
GTF2H2C_mis;POLD3_mis,0,129666
FANCL;GTF2H1,0,129667
DMAP1_mis;NSMCE1_mis,0,129668
NSMCE4A;TICRR_mis,0,129669
MCM2_mis;TMEM161A,0,129670
INTS3_mis;RAD18,0,129671
POLR1B_mis;TREX1,0,129672
NEIL3;NSMCE1_mis,0,129673
APLF;PPIE_mis,0,129674
NHEJ1;SSRP1_mis,0,129675
INO80E;MCM2_mis,0,129676
CUL4B;GTF2H2C_mis,0,129677
GLTSCR2_mis;POLR2A_mis,0,129678
FANCM;POLR2I_mis,0,129679
POLR2G_mis;POLR2L,0,129680
MCRS1;SMC3,0,129681
ACTR8_mis;SMC1A_mis,0,129682
SMC3;SWSAP1,0,129683
BCCIP_mis;MCM4,0,129684
ALKBH2;UVRAG,0,129685
AQR_mis;C7orf49,0,129686
ASCC1;ATRX_mis,0,129687
CDK1_mis;HIST4H4,0,129688
GTF2H4_mis;RFC1,0,129689
CDC5L_mis;CLSPN,0,129690
PARK7;POLD2_mis,0,129691
MSH5;POLR2G_mis,0,129692
POLR2H_mis;RPA3_mis,0,129693
FIGNL1;NPLOC4,0,129694
DDB1_mis;TDP2,0,129695
PARPBP;RAD9A_mis,0,129696
POLE2_mis;ZMPSTE24,0,129697
APEX2;UHRF1,0,129698
POLD2_mis;RPAIN,0,129699
RPA3_mis;SMCHD1,0,129700
CHD1L;RAD51,0,129701
NUDT1;PPIE_mis,0,129702
CHAF1B_mis;EYA3,0,129703
PPP4C;RAD23B,0,129704
COPS2;RAD51C,0,129705
POLR1A;UVRAG,0,129706
PARP2;RAD51,0,129707
POLR2I_mis;SWSAP1,0,129708
PARP4;RFC5_mis,0,129709
RAD17_mis;UVRAG,0,129710
GTF2H4_mis;RBX1_mis,0,129711
SHFM1_mis;ZNF830_mis,0,129712
MCM6_mis;POLR2A_mis,0,129713
ESCO2;GINS2_mis,0,129714
CSNK1E;SSRP1_mis,0,129715
PAGR1;SHFM1_mis,0,129716
SMC3;XPA,0,129717
MCM5;MLH1,0,129718
BOD1L1;MCM5,0,129719
HUS1_mis;NONO,0,129720
RAD23A;RPS27A_mis,0,129721
APLF;POLR2A_mis,0,129722
EYA1;RNF113A_mis,0,129723
POLD3_mis;TERF2,0,129724
RFWD3;UHRF1,0,129725
KAT5;RFC5_mis,0,129726
ATRX_mis;SPIDR,0,129727
EGFR;HINFP_mis,0,129728
POLR2K_mis;SMARCAL1,0,129729
BCCIP_mis;RFC2_mis,0,129730
PARP4;RPS27A_mis,0,129731
MCM5;PARP3,0,129732
C11orf30;GTF2H2_mis,0,129733
C12orf5;HUS1_mis,0,129734
POLR2H_mis;TNP1,0,129735
DMC1;RAD9B,0,129736
ISG15;POLQ,0,129737
DTL;NUDT1,0,129738
RFC3_mis;TONSL_mis,0,129739
GINS2_mis;ZNF365,0,129740
RPA3_mis;VCP_mis,0,129741
ADPRHL2;UVRAG,0,129742
WDHD1_mis;XRCC4,0,129743
RAD51C;UBC,0,129744
RPS27A_mis;WDR33_mis,0,129745
INO80_mis;RNF113A_mis,0,129746
CHRNA4;RAD9B,0,129747
POLL;UVRAG,0,129748
GTF2H1;MSH2,0,129749
GTF2H1;MUS81,0,129750
COPS6_mis;DNA2_mis,0,129751
CCDC155;POLR2B_mis,0,129752
CETN2;RAD51C,0,129753
RAD51;TONSL_mis,0,129754
RFC5_mis;XRCC4,0,129755
GTF2H5;PPIE_mis,0,129756
INO80_mis;RPS27A_mis,0,129757
PIF1;WDR70_mis,0,129758
BIVM.ERCC5;UVRAG,0,129759
POLR2H_mis;TDP2,0,129760
USP3;ZNF830_mis,0,129761
RAD9B;SPIRE1,0,129762
SMC3;TRIM25,0,129763
BCCIP_mis;PPIE_mis,0,129764
DTL;MRE11A,0,129765
CHEK1_mis;NEIL1,0,129766
APEX1;PPP4C,0,129767
GTF2H2_mis;RNF168,0,129768
CCDC155;SMC3,0,129769
RNF113A_mis;WRN,0,129770
COPS6_mis;GLTSCR2_mis,0,129771
FTO;MCM5,0,129772
ISG15;USP47,0,129773
MGME1;POLR2B_mis,0,129774
BARD1;HUS1_mis,0,129775
CDC5L_mis;TNP1,0,129776
POLR2F;XRCC1,0,129777
SMCHD1;WDR70_mis,0,129778
RAD51;STRA13,0,129779
PSMD14_mis;REV1,0,129780
ANKLE1;GTF2H2C_mis,0,129781
PTTG1;TNKS1BP1,0,129782
ACTB;POLR2B_mis,0,129783
POLE2_mis;VCP_mis,0,129784
BCCIP_mis;XPA,0,129785
RPA3_mis;ZNF365,0,129786
ISG15;UBE2D3,0,129787
CLSPN;MUS81,0,129788
FGF10;RFC3_mis,0,129789
TICRR_mis;UBB,0,129790
CDC5L_mis;TICRR_mis,0,129791
BRIP1;NFRKB,0,129792
BCCIP_mis;ETAA1,0,129793
MCM6_mis;RAD9A_mis,0,129794
POLR2F;RAD21,0,129795
POLR2D_mis;WRN,0,129796
NBN;UHRF1,0,129797
CUL4A;INTS3_mis,0,129798
POLH;RFC5_mis,0,129799
CDC7;POLD3_mis,0,129800
APITD1;POLR2A_mis,0,129801
MCM2_mis;NDNL2,0,129802
MSH6;RFC3_mis,0,129803
ACTR8_mis;COPS6_mis,0,129804
TDP2;UVRAG,0,129805
DTL;FBXO18,0,129806
NABP2;POLE_mis,0,129807
SMG1;UVRAG,0,129808
ATRX_mis;RFC4_mis,0,129809
DTX3L;WDR70_mis,0,129810
COPS8;UBA52_mis,0,129811
MCM6_mis;MLH1,0,129812
ATRX_mis;RAD50,0,129813
POLD2_mis;TNKS1BP1,0,129814
FBXO6;RAD51C,0,129815
C20orf196;POLR2I_mis,0,129816
MCM3_mis;POLN,0,129817
MCM6_mis;PCNA,0,129818
INO80B_mis;MCM8,0,129819
POLR2G_mis;RNF8,0,129820
GTF2H1;ZBTB7A,0,129821
ASCC1;GTF2H4_mis,0,129822
ERCC8;MCM5,0,129823
AP5Z1;NPLOC4,0,129824
POLD2_mis;UBE2D3,0,129825
TP53BP1;UHRF1,0,129826
EXD2;TICRR_mis,0,129827
SMEK2;ZNF830_mis,0,129828
ATRIP_mis;BIVM,0,129829
RPA3_mis;SWI5,0,129830
COPS7B;PPIE_mis,0,129831
CCNH_mis;TDP1,0,129832
POLN;RUVBL2_mis,0,129833
MCM5;RAD21,0,129834
EP300;GINS2_mis,0,129835
EPC2;MCM5,0,129836
POLR2C_mis;RAD1,0,129837
MPG;POLE2_mis,0,129838
CUL4A;NPLOC4,0,129839
BIVM.ERCC5;POLR2C_mis,0,129840
PARP2;ZNF830_mis,0,129841
CHEK1_mis;RNASEH2A,0,129842
ALKBH1;POLD1_mis,0,129843
GTF2H2_mis;UBE2N,0,129844
HINFP_mis;PRKDC,0,129845
CDK2;ZNF830_mis,0,129846
NSMCE2;POLR2G_mis,0,129847
POLD3_mis;RAD18,0,129848
MCM3_mis;RBBP8,0,129849
INO80B_mis;TAOK3,0,129850
COPS6_mis;FAM178A,0,129851
PDS5A;RAD51C,0,129852
NEIL1;POLR2H_mis,0,129853
MORF4L2;POLR2H_mis,0,129854
POLD3_mis;RAD54L,0,129855
INO80B_mis;TNKS1BP1,0,129856
BOD1L1;POLE_mis,0,129857
GTF2H4_mis;MDC1,0,129858
DDB1_mis;TAOK3,0,129859
RRM1_mis;SPATA22,0,129860
POLR2H_mis;UVSSA,0,129861
EPC1;RAD9B,0,129862
CDK2;WDHD1_mis,0,129863
POLR2I_mis;TRIM25,0,129864
POLD3_mis;TRIP13,0,129865
POLR1B_mis;UBE2L6,0,129866
CDK1_mis;ZRANB3,0,129867
WDR70_mis;ZRANB3,0,129868
TICRR_mis;WAS,0,129869
RFC4_mis;RPA2_mis,0,129870
C17orf70;MCM5,0,129871
ALKBH5;POLR2G_mis,0,129872
RAD52;SHFM1_mis,0,129873
RPA3_mis;TREX2,0,129874
RAD51C;RNF138,0,129875
UBE2A;WDR70_mis,0,129876
INO80C;TREX2,0,129877
DTL;EID3,0,129878
GTF2H2C_mis;POLI,0,129879
INO80B_mis;SMARCAL1,0,129880
PML;ZNF830_mis,0,129881
POLE2_mis;RTEL1,0,129882
ANKRD32;ZNF830_mis,0,129883
CIB1;POLD1_mis,0,129884
RAD9B;WRNIP1,0,129885
RFC5_mis;RRM1_mis,0,129886
NSMCE1_mis;TP53BP1,0,129887
ATRIP_mis;POLA1,0,129888
FANCG;RAD51C,0,129889
NPLOC4;TICRR_mis,0,129890
CLSPN;PPIE_mis,0,129891
GTF2H1;MCM2_mis,0,129892
ATRX_mis;STRA13,0,129893
FIGN;RAD51C,0,129894
TICRR_mis;VCP_mis,0,129895
FANCL;RAD51,0,129896
NPM1;POLR2C_mis,0,129897
CDK7_mis;UBC,0,129898
MUM1;SMC1A_mis,0,129899
NEIL1;RFC5_mis,0,129900
GINS2_mis;POLR1A,0,129901
SMEK2;SSRP1_mis,0,129902
COPS6_mis;POLD3_mis,0,129903
PARPBP;VPS72_mis,0,129904
POLR2I_mis;RPS3_mis,0,129905
DTL;HUWE1,0,129906
AQR_mis;FGF10,0,129907
NBN;POLR2H_mis,0,129908
CDK2;CLSPN,0,129909
SMARCB1;UHRF1,0,129910
POLR2K_mis;RAD23B,0,129911
POLB;POLR2B_mis,0,129912
UBE2V1;UVRAG,0,129913
POLR2C_mis;ZNF830_mis,0,129914
MCM8;UVRAG,0,129915
GTF2H3;RRM1_mis,0,129916
PALB2;POLD2_mis,0,129917
TRIM25;ZNF830_mis,0,129918
CDK1_mis;MCM9,0,129919
PSMD14_mis;XRCC5_mis,0,129920
AQR_mis;ZNF830_mis,0,129921
ACTR5;ATRIP_mis,0,129922
GTF2H4_mis;PMS2,0,129923
NUDT16;POLE2_mis,0,129924
GINS2_mis;TOPBP1_mis,0,129925
POLB;RFC3_mis,0,129926
CDK7_mis;UBE2U,0,129927
SMARCAD1;WDR70_mis,0,129928
SUV420H1;UHRF1,0,129929
ISG15;NUCKS1,0,129930
MORF4L1;RBX1_mis,0,129931
ISG15;SIRT6,0,129932
RBX1_mis;WDR33_mis,0,129933
CCDC155;RNF113A_mis,0,129934
NPLOC4;WDR48,0,129935
KLHL15;POLR2B_mis,0,129936
RRM1_mis;SUPT16H,0,129937
POLR1A;RAD9B,0,129938
PML;WDHD1_mis,0,129939
ACTR8_mis;HINFP_mis,0,129940
ERCC4;SMC1A_mis,0,129941
CLSPN;YEATS4,0,129942
BRD8;GTF2H2C_mis,0,129943
ANKRD32;POLR2D_mis,0,129944
ATRX_mis;RHNO1,0,129945
PARP10;PSMD14_mis,0,129946
CHAF1B_mis;PDS5A,0,129947
RBBP8;RFC5_mis,0,129948
COPS6_mis;POLK,0,129949
IGHMBP2;INTS3_mis,0,129950
NUDT1;RFC5_mis,0,129951
BRCA1_mis;TRIP13,0,129952
BCCIP_mis;FIGNL1,0,129953
RPA2_mis;UHRF1,0,129954
CDC5L_mis;RHNO1,0,129955
ISG15;RPA4,0,129956
MCM6_mis;POLG2,0,129957
NHEJ1;RAD51,0,129958
ATM;ATRX_mis,0,129959
POLR2C_mis;UBQLN4,0,129960
POLD4;POLR2A_mis,0,129961
COPS4;ISG15,0,129962
FAN1;HUS1_mis,0,129963
CDK1_mis;MLH1,0,129964
POLR2I_mis;TEX12,0,129965
FUS;WDHD1_mis,0,129966
PSMD14_mis;USP28,0,129967
POLR2G_mis;RAD23B,0,129968
KAT5;WDHD1_mis,0,129969
RPS27A_mis;SUV420H1,0,129970
ENDOV;RAD9A_mis,0,129971
NSMCE1_mis;SLX4,0,129972
CDC5L_mis;RAD51C,0,129973
BRCA1_mis;MGME1,0,129974
POLD1_mis;WRNIP1,0,129975
PARP3;POLR2I_mis,0,129976
RAD51AP1;RPS27A_mis,0,129977
FANCA;GINS2_mis,0,129978
KIAA0430;PTTG1,0,129979
PPIE_mis;SMARCAD1,0,129980
BIVM;POLR2G_mis,0,129981
POLR2B_mis;UBE2V2,0,129982
CDK7_mis;DCLRE1A,0,129983
FANCE;ZNF830_mis,0,129984
INTS3_mis;MUTYH,0,129985
MCM3_mis;NEIL3,0,129986
HUS1B;NSMCE1_mis,0,129987
RFC3_mis;XRCC6_mis,0,129988
MEIOB;RFC3_mis,0,129989
ING3;POLD2_mis,0,129990
APITD1;NFRKB,0,129991
DTL;UPF1,0,129992
POLE2_mis;POLR2I_mis,0,129993
C12orf5;POLD3_mis,0,129994
ATRIP_mis;SWI5,0,129995
NFRKB;RAD51B,0,129996
ASCC3;TREX2,0,129997
CLSPN;RNF169,0,129998
C17orf104;MCM5,0,129999
ASCC3;POLE2_mis,0,130000
HMGB2;ISG15,0,130001
ALKBH5;POLR2F,0,130002
C14orf39;POLR2B_mis,0,130003
RAD9B;RPS27A_mis,0,130004
GTF2H1;TEX12,0,130005
CEBPG;MCM3_mis,0,130006
FANCE;GTF2H4_mis,0,130007
MCM2_mis;TCEA1,0,130008
POLH;SMC1A_mis,0,130009
NEIL3;NPLOC4,0,130010
NFRKB;PCNA,0,130011
POLD1_mis;RAD21,0,130012
CDCA5_mis;FAM175A,0,130013
UIMC1;WDR70_mis,0,130014
EME2;POLE_mis,0,130015
TICRR_mis;YY1,0,130016
ATRX_mis;HMGB2,0,130017
CDC5L_mis;PAPD7,0,130018
MUS81;TREX2,0,130019
ALKBH1;BRCA1_mis,0,130020
POLA1;POLD1_mis,0,130021
GTF2H2_mis;INO80B_mis,0,130022
ASTE1;NFRKB,0,130023
RPA2_mis;TTC5,0,130024
BRE;CDC5L_mis,0,130025
GINS2_mis;REXO4,0,130026
BCCIP_mis;NBN,0,130027
COPS6_mis;RNF8,0,130028
DTL;TERF2IP,0,130029
INO80B_mis;MORF4L1,0,130030
CDCA5_mis;H2AFX,0,130031
HINFP_mis;MRE11A,0,130032
GTF2H2C_mis;RECQL5,0,130033
GTF2H4_mis;USP28,0,130034
ISG15;KDM2A,0,130035
HELB;UVRAG,0,130036
CHEK1_mis;MCM2_mis,0,130037
PTTG1;XRCC3,0,130038
POLG2;POLR2A_mis,0,130039
ACTR5;MCM3_mis,0,130040
SSRP1_mis;SUV420H1,0,130041
CETN2;POLR2I_mis,0,130042
ALKBH3;INO80B_mis,0,130043
HMGB1;POLR2A_mis,0,130044
CDC5L_mis;LIG3,0,130045
POLE_mis;WDR70_mis,0,130046
ACTR2_mis;PPIE_mis,0,130047
ERCC2_mis;FAM175A,0,130048
TERF2;TICRR_mis,0,130049
MCM5;POLK,0,130050
PTTG1;TMEM161A,0,130051
KIF22;MCM2_mis,0,130052
CHAF1A;INO80B_mis,0,130053
BRCA2;POLR2G_mis,0,130054
CUL4A;SMC1A_mis,0,130055
CDK2;RNF113A_mis,0,130056
PAGR1;RBX1_mis,0,130057
AUNIP;PTTG1,0,130058
NUCKS1;PTTG1,0,130059
SPIRE1;WDR70_mis,0,130060
MCM3_mis;TRIP12,0,130061
AQR_mis;MORF4L2,0,130062
ENDOV;PSMD14_mis,0,130063
RPA2_mis;TFIP11_mis,0,130064
CLSPN;RPA1_mis,0,130065
COPS3;UHRF1,0,130066
MCM5;UNG,0,130067
TREX2;UBE2L6,0,130068
NPLOC4;NTHL1,0,130069
FIGNL2;POLR2I_mis,0,130070
EEPD1;RRM1_mis,0,130071
NSMCE1_mis;PSME4,0,130072
ERCC6L2;POLD2_mis,0,130073
COPS3;INO80B_mis,0,130074
POLR2H_mis;RPS27A_mis,0,130075
CUL4A;UVRAG,0,130076
POLR2A_mis;TEX12,0,130077
APLF;RAD9A_mis,0,130078
FZR1;GTF2H2_mis,0,130079
CDC5L_mis;NSMCE1_mis,0,130080
GTF2H2C_mis;LIG3,0,130081
CDC5L_mis;HIST3H2A,0,130082
ERCC5;INTS3_mis,0,130083
NSMCE1_mis;PARP3,0,130084
ATRIP_mis;TRRAP,0,130085
MSH6;RAD51C,0,130086
NUDT16;POLR2K_mis,0,130087
NFRKB;SUV420H2,0,130088
RBX1_mis;SAMHD1,0,130089
PARPBP;PTTG1,0,130090
CLSPN;RFC2_mis,0,130091
GTF2H1;NSMCE2,0,130092
ERCC6;SMC3,0,130093
C9orf142;GTF2H1,0,130094
NPM1;RAD51,0,130095
DCLRE1A;TREX2,0,130096
BACH1;PPP4C,0,130097
PAGR1;RAD51,0,130098
HINFP_mis;ZMPSTE24,0,130099
PRKCG;RAD51C,0,130100
POLK;RAD9B,0,130101
CDK1_mis;PRIMPOL,0,130102
CCNH_mis;USP28,0,130103
PARP9;RAD51C,0,130104
RBX1_mis;XPA,0,130105
PIF1;POLE2_mis,0,130106
ATRIP_mis;SMC5,0,130107
COPS6_mis;FANCM,0,130108
ADPRHL2;SMC3,0,130109
MAGEF1;RAD51,0,130110
GTF2H2C_mis;UPF1,0,130111
CCNH_mis;UBE2W,0,130112
ISG15;RFWD3,0,130113
INTS3_mis;SETMAR,0,130114
INO80_mis;INO80B_mis,0,130115
CDK9;POLR2I_mis,0,130116
UHRF1;XRCC1,0,130117
AQR_mis;PPP4R2,0,130118
GTF2H1;RPA4,0,130119
CDC7;POLR2F,0,130120
APEX1;PTTG1,0,130121
CDC5L_mis;FANCA,0,130122
POLD3_mis;POLD4,0,130123
TERF2IP;UHRF1,0,130124
BRIP1;MCM6_mis,0,130125
ATRIP_mis;UCHL5,0,130126
REV3L;RPS27A_mis,0,130127
NPLOC4;PMS2,0,130128
MAGEF1;RPA3_mis,0,130129
INTS3_mis;UCHL5,0,130130
C14orf39;RRM1_mis,0,130131
POLR2I_mis;UBE2V1,0,130132
ALKBH5;BCCIP_mis,0,130133
NPLOC4;RBBP8,0,130134
COPS6_mis;HMGB1,0,130135
CDK1_mis;POLH,0,130136
RAD9B;TP53BP1,0,130137
HMGB1;SSRP1_mis,0,130138
HUS1_mis;WAS,0,130139
ATRIP_mis;TMEM189.UBE2V1,0,130140
GTF2H2C_mis;PARP2,0,130141
EP300;RFC3_mis,0,130142
OGG1;RPS27A_mis,0,130143
DCLRE1B;POLR1B_mis,0,130144
RBX1_mis;USP7,0,130145
ASF1A;PSMD14_mis,0,130146
GTF2H2_mis;PIF1,0,130147
HINFP_mis;XAB2_mis,0,130148
BRCA1_mis;RFC4_mis,0,130149
KDM2A;RUVBL2_mis,0,130150
EYA1;ISG15,0,130151
ABL1;ZNF830_mis,0,130152
TICRR_mis;TRIP13,0,130153
ERCC2_mis;MCMDC2,0,130154
NFRKB;POLR2G_mis,0,130155
GTF2H2_mis;RNF169,0,130156
NPLOC4;TERF2,0,130157
PPP4C;ZBTB1,0,130158
CHAF1B_mis;GTF2H3,0,130159
CLSPN;OTUB1,0,130160
EEPD1;RAD9B,0,130161
MCM6_mis;MCM9,0,130162
GTF2H2C_mis;POLR1B_mis,0,130163
POLR1B_mis;RAD9A_mis,0,130164
HSF1;POLR1B_mis,0,130165
MCM5;PAPD7,0,130166
CUL4B;SMC1A_mis,0,130167
C14orf39;INTS3_mis,0,130168
POLE2_mis;USP10,0,130169
RRM2B;WDHD1_mis,0,130170
CDC5L_mis;EXO1,0,130171
HINFP_mis;SPRTN,0,130172
MCM3_mis;XRCC6BP1,0,130173
GINS2_mis;RECQL4_mis,0,130174
MCM9;SMC1A_mis,0,130175
FANCD2;WDHD1_mis,0,130176
MSH2;RAD9B,0,130177
GTF2H5;POLE2_mis,0,130178
POLD1_mis;POLG,0,130179
GTF2H1;SLX4,0,130180
AXIN2;PTTG1,0,130181
CDCA5_mis;CHEK1_mis,0,130182
POLR2C_mis;STUB1,0,130183
POLR1B_mis;UBE2V2,0,130184
INO80B_mis;KIF22,0,130185
MUTYH;TREX2,0,130186
HUS1B;NPLOC4,0,130187
RFC5_mis;RNF8,0,130188
ASCC1;COPS6_mis,0,130189
CLSPN;PARP9,0,130190
KDM4D;UVRAG,0,130191
DMC1;RAD51,0,130192
POLR2I_mis;RTEL1,0,130193
ENDOV;RAD51C,0,130194
CHEK2;PSMD14_mis,0,130195
NFRKB;XRCC5_mis,0,130196
BABAM1;POLR2F,0,130197
FANCD2;NSMCE1_mis,0,130198
DDB1_mis;POLA1,0,130199
CLSPN;INO80D,0,130200
DTL;PARK7,0,130201
REV3L;UVRAG,0,130202
POLR2G_mis;ZBTB7A,0,130203
EP400;UVRAG,0,130204
GTF2H2_mis;PPP4R2,0,130205
CHEK1_mis;RAD51C,0,130206
GTF2H1;LIG3,0,130207
POLH;RRM1_mis,0,130208
APLF;CLSPN,0,130209
DDB1_mis;SWI5,0,130210
ATRIP_mis;MNAT1,0,130211
EGFR;POLR2H_mis,0,130212
GINS2_mis;GTF2H5,0,130213
INTS3_mis;SMC6,0,130214
CDK1_mis;CINP,0,130215
CDC5L_mis;MCRS1,0,130216
DTL;PRIMPOL,0,130217
FANCL;NFRKB,0,130218
HMGN1;PTTG1,0,130219
MRE11A;UVRAG,0,130220
HUS1_mis;OBFC1,0,130221
HMGB1;RAD51C,0,130222
PARP2;POLR2C_mis,0,130223
GPS1;HINFP_mis,0,130224
CDKN2D;INO80B_mis,0,130225
HELB;SSRP1_mis,0,130226
RPA3_mis;STUB1,0,130227
CLSPN;RAD51B,0,130228
CHEK1_mis;CINP,0,130229
POLG2;SSRP1_mis,0,130230
INTS3_mis;USP45,0,130231
HUS1_mis;NABP1,0,130232
COPS6_mis;FAN1,0,130233
NEIL2;WDR70_mis,0,130234
HDAC10;SHFM1_mis,0,130235
EP300;PSMD14_mis,0,130236
POLM;RBX1_mis,0,130237
ATRX_mis;SLX1A,0,130238
BRCA1_mis;CHEK1_mis,0,130239
POLR2G_mis;USP51,0,130240
ACTB;POLR1B_mis,0,130241
POLR2D_mis;SMARCAD1,0,130242
NEIL3;SHFM1_mis,0,130243
HUS1B;SHFM1_mis,0,130244
CLSPN;ERCC4,0,130245
MCM2_mis;RHNO1,0,130246
NPAS2;WDR70_mis,0,130247
SPO11;WDHD1_mis,0,130248
MCM2_mis;RAD51C,0,130249
ENDOV;POLR2B_mis,0,130250
MCM3_mis;SMARCAL1,0,130251
MCM6_mis;SSRP1_mis,0,130252
MCM5;NHEJ1,0,130253
MCM6_mis;RNASEH2A,0,130254
RRM1_mis;XRCC1,0,130255
PAGR1;POLR2G_mis,0,130256
BLM;WDR70_mis,0,130257
APBB1;NFRKB,0,130258
BIVM.ERCC5;CLSPN,0,130259
RRM1_mis;TIMELESS_mis,0,130260
PPP4C;RNF168,0,130261
CDCA5_mis;FANCL,0,130262
POLR1B_mis;TEX15,0,130263
PARP4;RAD9B,0,130264
EYA4;HINFP_mis,0,130265
MCM3_mis;SFR1,0,130266
APEX2;UVRAG,0,130267
POLE2_mis;SPIRE1,0,130268
HUWE1;INTS3_mis,0,130269
NFRKB;SETMAR,0,130270
ING3;RNF113A_mis,0,130271
FIGNL1;POLR2K_mis,0,130272
C9orf142;CHAF1B_mis,0,130273
PRKDC;SMC1A_mis,0,130274
COPS6_mis;XPA,0,130275
POLD1_mis;RECQL5,0,130276
RAD51C;SPIRE2,0,130277
GTF2H4_mis;SETX,0,130278
MCM2_mis;SIRT1,0,130279
ATRX_mis;OTUB1,0,130280
MCM6_mis;POLD2_mis,0,130281
MCM2_mis;WDR33_mis,0,130282
CDC5L_mis;FMN2,0,130283
POLD1_mis;RCHY1,0,130284
ATRX_mis;BABAM1,0,130285
SHFM1_mis;WRAP53,0,130286
INIP;RAD51C,0,130287
BRCA1_mis;MBTD1,0,130288
EP300;GTF2H2C_mis,0,130289
ISG15;SMARCAD1,0,130290
COPS4;NFRKB,0,130291
ERCC6L2;POLR2I_mis,0,130292
RAD9B;USP10,0,130293
POLD3_mis;UBR5,0,130294
APLF;NSMCE1_mis,0,130295
CDK7_mis;USP51,0,130296
