CDC25A	EP300	0.010968569632949824
CDC25A	EZH2	0.010867977668434512
CDC25A	GPS2	0.047659008086354336
CDC25A	MTF2	0.028489739626315
CDC25A	PDS5B	0.013015095090855217
CDC25A	PSMB8	0.016085445178762363
CDC25A	PTEN	0.025892017135962724
CDC25A	UIMC1	0.010547920812906455
CDC25C	GPS2	0.049545094031820336
CDC25C	MTF2	0.025553020352527336
CDC25C	PTEN	0.015158880355313539
CDC45	CHUK	0.012441869911046639
CDC45	COPS9	0.027012998205794413
CDC45	EZH2	0.017572198621589027
CDC45	GPS2	0.062166993579915175
CDC45	MTF2	0.030211337335964913
CDC45	PTEN	0.019235514713343727
CDC45	SUMO1	0.0112799439080979
CDC45	YWHAZ	0.011174945776096476
CDC6	GPS2	0.011252958471443938
CDK2	GPS2	0.02797413130243826
CDK2	MTF2	0.010960589652014636
CDK4	CDKN2A	0.012399757743159363
CDK4	COPS9	0.025233138664748224
CDK4	EZH2	0.019848393977318357
CDK4	GPS2	0.06565331104667183
CDK4	MTF2	0.025064315654141224
CDK4	NR1D1	0.013706357557045312
CDK4	PTEN	0.02507520647286115
CDK4	PTPA	0.010711625428260211
CDK4	SUMO1	0.01207730044815181
CDK4	YWHAZ	0.012489695776607763
CDKN2A	COPS9	0.010885918923779693
CDKN2A	GPS2	0.0508336763211151
CDKN2A	MLH1	0.013629365475854575
CDKN2A	MTF2	0.015162088980318563
CDKN2A	PTEN	0.02189916989421176
CENPX	COPS9	0.01210876826657347
CENPX	GPS2	0.0229662825776472
CHD1L	GPS2	0.018086264590551463
CHEK2	COPS9	0.03595127830117431
CHEK2	EZH2	0.012893434828742887
CHEK2	GPS2	0.05912879215095023
CHEK2	MTF2	0.030488465865405524
CHEK2	PTEN	0.0218630115069278
CHEK2	SS18L2	0.010796199242855428
CHEK2	XRCC4	0.012148195600000713
CHUK	CKS2	0.01763939610909484
CHUK	CNOT6L	0.011596290642576987
CHUK	COPS9	0.025971049717401114
CHUK	EP300	0.011515400774085974
CHUK	ERBB2	0.016256594277720422
CHUK	EZH2	0.0132497082152968
CHUK	GPS2	0.04844661778349707
CHUK	KEAP1	0.013260407126100538
CHUK	MTF2	0.0347548822888255
CHUK	NR1D1	0.012149133023623252
CHUK	PRMT1	0.010895916057458849
CHUK	PTEN	0.01158918663166364
CHUK	PTPA	0.011345622001176189
CHUK	YWHAZ	0.013412065282693127
CKS2	COPS9	0.021123043673517687
CKS2	EZH2	0.0123457825381638
CKS2	GPS2	0.056504318777289786
CKS2	MTF2	0.026697149024138073
CKS2	PTEN	0.023814613553650374
CKS2	SS18L2	0.011321037708025462
CKS2	UIMC1	0.013415097524832675
CNOT6L	COPS9	0.029273600306267012
CNOT6L	EP300	0.02305917202684033
CNOT6L	ERBB2	0.014051538718191188
CNOT6L	EZH2	0.01940084999654615
CNOT6L	GPS2	0.062732420062444
CNOT6L	HMGB1	0.01745425449490336
CNOT6L	KMT2C	0.012257946725465263
CNOT6L	MAPK3	0.013564493374000793
CNOT6L	MTF2	0.04108747529551069
CNOT6L	NR1D1	0.019131359263450828
CNOT6L	PDS5B	0.012001563115998724
CNOT6L	PRELID1	0.013613765069348676
CNOT6L	PRKDC	0.012531600284813278
CNOT6L	PSMB8	0.019372875863601674
CNOT6L	PTEN	0.03888592111035051
CNOT6L	PTPA	0.017156179621274175
CNOT6L	RAD52	0.020839349522208412
CNOT6L	SMG6	0.0113069786357387
CNOT6L	TMEM199	0.01989099737746904
CNOT6L	UIMC1	0.019549842913628962
CNOT6L	UPF3B	0.019285605068959516
CNOT6L	XRCC4	0.013517933739225687
